freq_MHz,dBuV_x
287713906.25,30.23665
287725937.5,29.68293
287737968.75,29.98078
287750000.0,30.37433
287762031.25,30.37827
287774062.5,29.96963
287786093.75,29.12791
287798125.0,28.3436
287810156.25,28.89177
287822187.5,29.22488
287834218.75,29.25937
287846250.0,29.05472
287858281.25,29.37682
287870312.5,29.44165
287882343.75,29.29986
287894375.0,29.01455
287906406.25,29.28394
287918437.5,29.90895
287930468.75,30.35393
287942500.0,30.5993
287954531.25,30.64078
287966562.5,31.43738
287978593.75,31.88458
287990625.0,31.91
288002656.25,31.5222
288014687.5,30.73105
288026718.75,29.56548
288038750.0,29.34332
288050781.25,29.43657
288062812.5,29.25048
288074843.75,28.8111
288086875.0,28.86298
288098906.25,28.9153
288110937.5,29.02134
288122968.75,29.97877
288135000.0,30.76054
288147031.25,31.35647
288159062.5,31.7579
288171093.75,31.95941
288183125.0,31.96095
288195156.25,31.77064
288207187.5,31.40799
288219218.75,30.9072
288231250.0,30.3186
288243281.25,29.7047
288255312.5,30.36132
288267343.75,30.76006
288279375.0,30.83742
288291406.25,30.64603
288303437.5,30.24194
288315468.75,29.68522
288327500.0,29.03756
288339531.25,29.09148
288351562.5,29.07745
288363593.75,28.9989
288375625.0,28.88302
288387656.25,29.32812
288399687.5,29.84284
288411718.75,30.14453
288423750.0,30.23186
288435781.25,30.0973
288447812.5,30.56922
288459843.75,30.89664
288471875.0,30.87917
288483906.25,30.48854
288495937.5,29.692
288507968.75,29.30493
288520000.0,29.35523
288532031.25,29.41257
288544062.5,29.70787
288556093.75,29.91392
288568125.0,29.98669
288580156.25,29.89149
288592187.5,29.60502
288604218.75,29.11813
288616250.0,28.44017
288628281.25,28.00353
288640312.5,28.80959
288652343.75,29.44421
288664375.0,29.91538
288676406.25,30.23991
288688437.5,30.43143
288700468.75,30.4977
288712500.0,30.44019
288724531.25,30.2568
288736562.5,29.94686
288748593.75,29.9064
288760625.0,30.0807
288772656.25,29.89534
288784687.5,29.33931
288796718.75,28.75424
288808750.0,28.95409
288820781.25,29.140461
288832812.5,29.45279
288844843.75,29.9873
288856875.0,30.39998
288868906.25,30.71323
288880937.5,30.94208
288892968.75,31.09605
288905000.0,31.18109
288917031.25,31.20048
288929062.5,31.15517
288941093.75,31.04325
288953125.0,30.85954
288965156.25,30.59604
288977187.5,30.24332
288989218.75,30.00679
289001250.0,30.29234
289013281.25,30.52586
289025312.5,30.68796
289037343.75,30.76781
289049375.0,30.76328
289061406.25,30.68109
289073437.5,30.53613
289085468.75,30.34982
289097500.0,30.39719
289109531.25,30.6109
289121562.5,30.63503
289133593.75,30.49322
289145625.0,30.21309
289157656.25,29.82498
289169687.5,30.02879
289181718.75,30.36557
289193750.0,30.71766
289205781.25,31.06363
289217812.5,31.37017
289229843.75,31.60007
289241875.0,31.721
289253906.25,31.71207
289265937.5,31.56712
289277968.75,31.29494
289290000.0,30.91701
289302031.25,30.46367
289314062.5,29.96994
289326093.75,29.47237
289338125.0,29.60225
289350156.25,30.13694
289362187.5,30.47772
289374218.75,30.59747
289386250.0,30.47154
289398281.25,30.07725
289410312.5,29.395031
289422343.75,28.41575
289434375.0,27.60115
289446406.25,27.61529
289458437.5,27.65315
289470468.75,27.83855
289482500.0,27.91579
289494531.25,28.22361
289506562.5,28.52228
289518593.75,28.77885
289530625.0,28.96111
289542656.25,29.04198
289554687.5,29.003521
289566718.75,28.84
289578750.0,28.56
289590781.25,28.18668
289602812.5,27.75485
289614843.75,27.37029
289626875.0,27.20009
289638906.25,27.30334
289650937.5,27.41475
289662968.75,27.51693
289675000.0,27.58595
289687031.25,28.04374
289699062.5,28.52177
289711093.75,28.77852
289723125.0,28.81393
289735156.25,28.64289
289747187.5,28.299511
289759218.75,28.47617
289771250.0,29.00375
289783281.25,29.21829
289795312.5,29.14931
289807343.75,28.82893
289819375.0,28.2961
289831406.25,27.60146
289843437.5,27.35519
289855468.75,27.36141
289867500.0,27.16455
289879531.25,27.26509
289891562.5,27.41675
289903593.75,27.49305
289915625.0,27.38547
289927656.25,27.43201
289939687.5,27.97182
289951718.75,28.30647
289963750.0,28.41232
289975781.25,28.26133
289987812.5,28.25227
289999843.75,28.22215
290011875.0,27.94167
290023906.25,27.37849
290035937.5,27.14752
290047968.75,27.44505
290060000.0,27.93887
290072031.25,28.34055
290084062.5,28.61056
290096093.75,28.72299
290108125.0,28.8482
290120156.25,28.94973
290132187.5,28.93782
290144218.75,28.81721
290156250.0,28.60769
290168281.25,28.34264
290180312.5,28.06467
290192343.75,27.81799
290204375.0,27.63884
290216406.25,27.54753
290228437.5,27.54485
290240468.75,28.00433
290252500.0,28.36897
290264531.25,28.50484
290276562.5,28.44166
290288593.75,28.21606
290300625.0,27.928051
290312656.25,27.81622
290324687.5,27.66027
290336718.75,27.50044
290348750.0,27.37193
290360781.25,27.28313
290372812.5,27.20809
290384843.75,27.100441
290396875.0,26.9176
290408906.25,26.6407
290420937.5,26.43284
290432968.75,26.60027
290445000.0,26.84765
290457031.25,27.17609
290469062.5,27.48302
290481093.75,27.72406
290493125.0,27.86032
290505156.25,27.86076
290517187.5,27.70292
290529218.75,27.3734
290541250.0,26.86917
290553281.25,26.98312
290565312.5,27.10722
290577343.75,26.99406
290589375.0,26.6409
290601406.25,26.70196
290613437.5,27.28601
290625468.75,27.68306
290637500.0,27.90742
290649531.25,27.9882
290661562.5,27.96246
290673593.75,27.86749
290685625.0,28.19501
290697656.25,28.33073
290709687.5,28.12964
290721718.75,27.56745
290733750.0,27.24656
290745781.25,27.23894
290757812.5,27.05692
290769843.75,26.80716
290781875.0,26.6871
290793906.25,26.33352
290805937.5,26.56809
290817968.75,26.85567
290830000.0,27.16124
290842031.25,27.45808
290854062.5,27.70235
290866093.75,27.84638
290878125.0,27.84996
290890156.25,27.89634
290902187.5,28.1733
290914218.75,28.30697
290926250.0,29.16356
290938281.25,29.95219
290950312.5,30.62009
290962343.75,31.12067
290974375.0,31.4166
290986406.25,31.48173
290998437.5,31.30235
291010468.75,30.87905
291022500.0,30.22951
291034531.25,29.39194
291046562.5,28.42798
291058593.75,27.42129
291070625.0,26.77171
291082656.25,27.04529
291094687.5,27.21513
291106718.75,27.28058
291118750.0,27.58882
291130781.25,28.097971
291142812.5,28.4048
291154843.75,28.51953
291166875.0,28.45779
291178906.25,28.23785
291190937.5,27.87837
291202968.75,27.39712
291215000.0,26.86401
291227031.25,26.63454
291239062.5,27.49692
291251093.75,28.23283
291263125.0,28.79517
291275156.25,29.16263
291287187.5,29.33199
291299218.75,29.31249
291311250.0,29.12244
291323281.25,28.78696
291335312.5,28.33574
291347343.75,27.80057
291359375.0,27.27518
291371406.25,27.23186
291383437.5,26.97292
291395468.75,26.64548
291407500.0,26.53581
291419531.25,26.90976
291431562.5,27.55634
291443593.75,27.9659
291455625.0,28.15201
291467656.25,28.12421
291479687.5,27.88383
291491718.75,27.71391
291503750.0,27.48931
291515781.25,27.1096
291527812.5,26.55789
291539843.75,26.9063
291551875.0,27.36813
291563906.25,27.6404
291575937.5,27.68689
291587968.75,27.47553
291600000.0,26.97414
291612031.25,26.14593
291624062.5,25.8776
291636093.75,25.84373
291648125.0,26.34096
291660156.25,27.27397
291672187.5,27.88635
291684218.75,28.17795
291696250.0,28.130291
291708281.25,27.70876
291720312.5,27.61269
291732343.75,27.78125
291744375.0,27.92797
291756406.25,28.051
291768437.5,28.14292
291780468.75,28.19395
291792500.0,28.1972
291804531.25,28.15326
291816562.5,28.07068
291828593.75,27.98946
291840625.0,28.08935
291852656.25,28.14866
291864687.5,28.16337
291876718.75,28.12556
291888750.0,28.04211
291900781.25,28.03046
291912812.5,28.02412
291924843.75,27.95065
291936875.0,27.81263
291948906.25,27.61321
291960937.5,27.39858
291972968.75,28.18635
291985000.0,28.70837
291997031.25,28.9756
292009062.5,29.00117
292021093.75,28.80188
292033125.0,28.39912
292045156.25,27.81896
292057187.5,27.29507
292069218.75,27.09213
292081250.0,26.77657
292093281.25,26.47216
292105312.5,26.59183
292117343.75,27.05824
292129375.0,27.30613
292141406.25,27.28601
292153437.5,26.96909
292165468.75,26.3303
292177500.0,26.473
292189531.25,26.83921
292201562.5,27.07329
292213593.75,27.18259
292225625.0,27.18584
292237656.25,27.24136
292249687.5,27.73692
292261718.75,27.98955
292273750.0,28.01889
292285781.25,28.4161
292297812.5,29.07176
292309843.75,29.59962
292321875.0,30.00301
292333906.25,30.28587
292345937.5,30.45171
292357968.75,30.50444
292370000.0,30.44967
292382031.25,30.29607
292394062.5,30.05631
292406093.75,29.7469
292418125.0,29.3865
292430156.25,28.99306
292442187.5,28.58028
292454218.75,28.15509
292466250.0,27.71824
292478281.25,27.38772
292490312.5,27.39841
292502343.75,27.65465
292514375.0,27.68204
292526406.25,27.4756
292538437.5,27.21744
292550468.75,27.17015
292562500.0,27.04356
292574531.25,26.84794
292586562.5,26.59254
292598593.75,26.59264
292610625.0,26.70991
292622656.25,26.99757
292634687.5,27.32951
292646718.75,27.5472
292658750.0,27.6372
292670781.25,27.57184
292682812.5,27.32201
292694843.75,26.86948
292706875.0,26.21657
292718906.25,25.47133
292730937.5,25.70705
292742968.75,25.81163
292755000.0,26.06406
292767031.25,26.54179
292779062.5,26.94971
292791093.75,27.25848
292803125.0,27.76347
292815156.25,28.43406
292827187.5,28.93018
292839218.75,29.22114
292851250.0,29.29307
292863281.25,29.14001
292875312.5,28.75815
292887343.75,28.14237
292899375.0,27.59702
292911406.25,27.64055
292923437.5,27.63623
292935468.75,27.62037
292947500.0,27.62438
292959531.25,27.66801
292971562.5,27.75518
292983593.75,27.87409
292995625.0,28.00075
293007656.25,28.10385
293019687.5,28.14932
293031718.75,28.10375
293043750.0,27.94926
293055781.25,28.16988
293067812.5,28.32813
293079843.75,28.45239
293091875.0,28.56854
293103906.25,28.69548
293115937.5,28.84211
293127968.75,29.00626
293140000.0,29.17542
293152031.25,29.32964
293164062.5,29.44567
293176093.75,29.5013
293188125.0,29.47911
293200156.25,29.36882
293212187.5,29.16865
293224218.75,28.88576
293236250.0,28.53645
293248281.25,28.22182
293260312.5,28.02817
293272343.75,27.68312
293284375.0,27.2259
293296406.25,27.11351
293308437.5,26.98334
293320468.75,26.86247
293332500.0,26.77032
293344531.25,26.71456
293356562.5,26.8646
293368593.75,27.03586
293380625.0,27.063221
293392656.25,26.92825
293404687.5,26.66546
293416718.75,26.61424
293428750.0,26.51875
293440781.25,26.36054
293452812.5,26.12088
293464843.75,25.93587
293476875.0,26.27851
293488906.25,26.373951
293500937.5,26.24739
293512968.75,26.05173
293525000.0,26.07458
293537031.25,25.96857
293549062.5,25.75884
293561093.75,25.492281
293573125.0,25.29292
293585156.25,25.53751
293597187.5,25.652
293609218.75,25.64048
293621250.0,25.51456
293633281.25,25.28741
293645312.5,25.71188
293657343.75,25.99485
293669375.0,26.03908
293681406.25,25.85783
293693437.5,25.93092
293705468.75,26.30488
293717500.0,26.6851
293729531.25,27.05508
293741562.5,27.40942
293753593.75,27.87547
293765625.0,28.41058
293777656.25,28.76295
293789687.5,28.93684
293801718.75,28.94646
293813750.0,29.00523
293825781.25,28.98334
293837812.5,28.80369
293849843.75,28.4557
293861875.0,27.94447
293873906.25,27.29292
293885937.5,27.45171
293897968.75,27.76286
293910000.0,27.98396
293922031.25,28.08434
293934062.5,28.04412
293946093.75,27.85634
293958125.0,27.52789
293970156.25,27.58101
293982187.5,27.60728
293994218.75,27.71841
294006250.0,27.55355
294018281.25,27.15223
294030312.5,26.57098
294042343.75,25.88632
294054375.0,25.43782
294066406.25,25.21098
294078437.5,25.07194
294090468.75,25.32456
294102500.0,26.07499
294114531.25,26.96327
294126562.5,27.47781
294138593.75,27.70841
294150625.0,27.73255
294162656.25,27.62936
294174687.5,27.48777
294186718.75,27.39706
294198750.0,27.41454
294210781.25,27.53168
294222812.5,27.67525
294234843.75,27.74443
294246875.0,27.87048
294258906.25,28.43797
294270937.5,28.65431
294282968.75,28.54235
294295000.0,28.12208
294307031.25,27.41399
294319062.5,26.4463
294331093.75,25.70628
294343125.0,26.35622
294355156.25,26.79176
294367187.5,27.03757
294379218.75,27.1065
294391250.0,27.25829
294403281.25,27.736311
294415312.5,27.99119
294427343.75,28.00462
294439375.0,27.77199
294451406.25,27.3008
294463437.5,26.6123
294475468.75,25.85413
294487500.0,25.87092
294499531.25,25.90498
294511562.5,25.93195
294523593.75,26.04116
294535625.0,26.11494
294547656.25,26.12791
294559687.5,25.96455
294571718.75,25.6534
294583750.0,25.3486
294595781.25,25.063
294607812.5,24.92145
294619843.75,25.22365
294631875.0,25.3376
294643906.25,25.27535
294655937.5,25.08271
294667968.75,25.46908
294680000.0,25.79417
294692031.25,26.02569
294704062.5,26.14781
294716093.75,26.15748
294728125.0,26.237381
294740156.25,26.99077
294752187.5,27.41589
294764218.75,27.49688
294776250.0,27.23051
294788281.25,26.61991
294800312.5,26.77499
294812343.75,27.14771
294824375.0,27.27566
294836406.25,27.18292
294848437.5,26.8872
294860468.75,26.73429
294872500.0,27.13008
294884531.25,27.67437
294896562.5,27.98029
294908593.75,28.06272
294920625.0,27.95184
294932656.25,27.692091
294944687.5,27.34556
294956718.75,27.167
294968750.0,27.18922
294980781.25,27.6068
294992812.5,27.95084
295004843.75,28.18426
295016875.0,28.62167
295028906.25,28.90366
295040937.5,29.19686
295052968.75,29.59329
295065000.0,29.79372
295077031.25,29.78114
295089062.5,29.56226
295101093.75,29.17054
295113125.0,28.6711
295125156.25,28.15958
295137187.5,27.74095
295149218.75,27.48578
295161250.0,27.39455
295173281.25,27.40795
295185312.5,27.45219
295197343.75,27.47559
295209375.0,27.45918
295221406.25,27.40984
295233437.5,27.34737
295245468.75,27.56243
295257500.0,27.82555
295269531.25,27.97148
295281562.5,28.01872
295293593.75,28.42205
295305625.0,28.95831
295317656.25,29.40063
295329687.5,29.71295
295341718.75,29.87125
295353750.0,29.86315
295365781.25,29.6865
295377812.5,29.34866
295389843.75,28.86819
295401875.0,28.46927
295413906.25,28.00285
295425937.5,27.45834
295437968.75,27.13679
295450000.0,27.04408
295462031.25,27.09788
295474062.5,27.50151
295486093.75,27.78211
295498125.0,27.94445
295510156.25,28.06403
295522187.5,27.99224
295534218.75,27.70795
295546250.0,27.45866
295558281.25,27.18944
295570312.5,27.48634
295582343.75,27.7042
295594375.0,27.80651
295606406.25,27.94119
295618437.5,28.19353
295630468.75,28.3687
295642500.0,28.44476
295654531.25,28.40012
295666562.5,28.21407
295678593.75,27.86932
295690625.0,27.35728
295702656.25,27.26462
295714687.5,27.16058
295726718.75,27.000021
295738750.0,26.96928
295750781.25,27.34907
295762812.5,27.55952
295774843.75,27.5969
295786875.0,27.46548
295798906.25,27.17767
295810937.5,27.01673
295822968.75,27.04945
295835000.0,27.28554
295847031.25,27.62878
295859062.5,27.90887
295871093.75,28.10805
295883125.0,28.21859
295895156.25,28.24071
295907187.5,28.17964
295919218.75,28.04285
295931250.0,27.83839
295943281.25,27.5753
295955312.5,27.26585
295967343.75,26.92892
295979375.0,26.59212
295991406.25,26.29093
296003437.5,26.06351
296015468.75,26.17886
296027500.0,26.60972
296039531.25,26.80167
296051562.5,26.83692
296063593.75,26.88394
296075625.0,26.76276
296087656.25,26.89065
296099687.5,26.93719
296111718.75,26.84149
296123750.0,26.94166
296135781.25,27.29282
296147812.5,27.46085
296159843.75,27.48059
296171875.0,27.39332
296183906.25,27.24384
296195937.5,27.655
296207968.75,28.06845
296220000.0,28.2512
296232031.25,28.23605
296244062.5,28.06837
296256093.75,27.80394
296268125.0,27.73978
296280156.25,27.60555
296292187.5,27.26408
296304218.75,27.53446
296316250.0,28.37926
296328281.25,28.95592
296340312.5,29.30149
296352343.75,29.44549
296364375.0,29.40838
296376406.25,29.20361
296388437.5,28.84312
296400468.75,28.34622
296412500.0,28.57438
296424531.25,28.85049
296436562.5,28.90292
296448593.75,28.73363
296460625.0,28.36251
296472656.25,27.83363
296484687.5,27.22466
296496718.75,26.70612
296508750.0,26.88998
296520781.25,26.98225
296532812.5,26.9847
296544843.75,26.9146
296556875.0,26.7904
296568906.25,26.62199
296580937.5,26.90422
296592968.75,27.57591
296605000.0,27.94744
296617031.25,28.03372
296629062.5,27.85024
296641093.75,27.41876
296653125.0,26.77642
296665156.25,25.98831
296677187.5,26.68651
296689218.75,27.48895
296701250.0,28.11894
296713281.25,28.53228
296725312.5,28.71051
296737343.75,28.65031
296749375.0,28.35736
296761406.25,27.84356
296773437.5,27.27066
296785468.75,27.40153
296797500.0,27.21138
296809531.25,26.70821
296821562.5,26.09273
296833593.75,26.23266
296845625.0,26.33405
296857656.25,26.65298
296869687.5,27.06083
296881718.75,27.31929
296893750.0,27.42438
296905781.25,27.38639
296917812.5,27.22698
296929843.75,26.97727
296941875.0,26.6766
296953906.25,26.36986
296965937.5,26.10041
296977968.75,25.89753
296990000.0,26.10303
297002031.25,26.51096
297014062.5,26.83691
297026093.75,27.08511
297038125.0,27.25569
297050156.25,27.3414
297062187.5,27.33182
297074218.75,27.2208
297086250.0,27.0126
297098281.25,26.77138
297110312.5,26.43282
297122343.75,26.1264
297134375.0,25.76986
297146406.25,25.75181
297158437.5,26.11265
297170468.75,26.34693
297182500.0,26.42969
297194531.25,26.34499
297206562.5,26.0891
297218593.75,25.769
297230625.0,25.75127
297242656.25,25.77982
297254687.5,25.83123
297266718.75,25.81848
297278750.0,25.81527
297290781.25,26.06043
297302812.5,26.27373
297314843.75,26.30803
297326875.0,26.61727
297338906.25,26.85313
297350937.5,27.02279
297362968.75,27.13185
297375000.0,27.18449
297387031.25,27.18299
297399062.5,27.12651
297411093.75,27.01031
297423125.0,26.82648
297435156.25,26.56669
297447187.5,26.22563
297459218.75,25.80418
297471250.0,26.55962
297483281.25,27.08821
297495312.5,27.34698
297507343.75,27.32535
297519375.0,27.0107
297531406.25,26.39261
297543437.5,26.16901
297555468.75,26.32889
297567500.0,26.3428
297579531.25,26.22176
297591562.5,25.98488
297603593.75,25.69586
297615625.0,25.84415
297627656.25,25.90598
297639687.5,25.79935
297651718.75,25.64535
297663750.0,25.44267
297675781.25,25.74496
297687812.5,25.9276
297699843.75,25.99606
297711875.0,25.96288
297723906.25,25.84022
297735937.5,25.74599
297747968.75,25.66272
297760000.0,25.85844
297772031.25,26.12316
297784062.5,26.16303
297796093.75,25.99778
297808125.0,25.79177
297820156.25,25.87585
297832187.5,26.50171
297844218.75,27.03222
297856250.0,27.44241
297868281.25,27.7122
297880312.5,27.83044
297892343.75,27.79558
297904375.0,27.61393
297916406.25,27.29765
297928437.5,26.86417
297940468.75,26.90784
297952500.0,27.30724
297964531.25,27.68809
297976562.5,28.0247
297988593.75,28.27554
298000625.0,28.40187
298012656.25,28.37849
298024687.5,28.22952
298036718.75,28.52092
298048750.0,28.72674
298060781.25,28.84826
298072812.5,28.88721
298084843.75,28.84494
298096875.0,28.72209
298108906.25,28.51875
298120937.5,28.23534
298132968.75,27.87454
298145000.0,27.4434
298157031.25,26.99525
298169062.5,26.67507
298181093.75,26.49261
298193125.0,26.19637
298205156.25,26.75359
298217187.5,27.20774
298229218.75,27.54013
298241250.0,27.74967
298253281.25,27.842371
298265312.5,27.83289
298277343.75,27.74424
298289375.0,27.60425
298301406.25,27.43889
298313437.5,27.26498
298325468.75,27.08585
298337500.0,26.89229
298349531.25,26.66738
298361562.5,26.392231
298373593.75,26.34933
298385625.0,26.84648
298397656.25,26.96919
298409687.5,26.71761
298421718.75,26.75087
298433750.0,26.99444
298445781.25,27.25524
298457812.5,27.52306
298469843.75,27.78288
298481875.0,28.01913
298493906.25,28.22044
298505937.5,28.38287
298517968.75,28.51011
298530000.0,28.61043
298542031.25,28.69192
298554062.5,28.75803
298566093.75,28.80644
298578125.0,28.8314
298590156.25,28.82822
298602187.5,28.79732
298614218.75,28.7458
298626250.0,28.68634
298638281.25,28.63383
298650312.5,28.6009
298662343.75,28.59375
298674375.0,28.60918
298686406.25,28.63421
298698437.5,28.64816
298710468.75,28.75565
298722500.0,29.04012
298734531.25,29.20171
298746562.5,29.22572
298758593.75,29.11605
298770625.0,28.89281
298782656.25,28.58793
298794687.5,28.23759
298806718.75,27.87228
298818750.0,27.50719
298830781.25,27.18737
298842812.5,27.23123
298854843.75,27.15775
298866875.0,26.95642
298878906.25,26.63473
298890937.5,26.21957
298902968.75,25.75626
298915000.0,26.3113
298927031.25,26.9343
298939062.5,27.50427
298951093.75,27.96992
298963125.0,28.28522
298975156.25,28.4135
298987187.5,28.32949
298999218.75,28.02074
299011250.0,27.490551
299023281.25,26.7648
299035312.5,26.64762
299047343.75,26.92049
299059375.0,27.14657
299071406.25,27.34412
299083437.5,27.53675
299095468.75,27.74553
299107500.0,27.98049
299119531.25,28.23515
299131562.5,28.48679
299143593.75,28.702961
299155625.0,28.85226
299167656.25,28.91617
299179687.5,28.899231
299191718.75,28.83397
299203750.0,29.05494
299215781.25,29.79121
299227812.5,30.35108
299239843.75,30.68899
299251875.0,30.77531
299263906.25,30.59419
299275937.5,30.14216
299287968.75,29.4289
299300000.0,29.12841
299312031.25,28.87965
299324062.5,28.554
299336093.75,28.16329
299348125.0,27.71707
299360156.25,28.02318
299372187.5,28.25585
299384218.75,28.35442
299396250.0,28.31156
299408281.25,28.12534
299420312.5,27.79914
299432343.75,28.34624
299444375.0,29.75339
299456406.25,30.98779
299468437.5,31.97311
299480468.75,32.66135
299492500.0,33.0233
299504531.25,33.04107
299516562.5,32.70303
299528593.75,32.00146
299540625.0,30.93401
299552656.25,29.51401
299564687.5,28.22528
299576718.75,26.82324
299588750.0,25.5786
299600781.25,25.11864
299612812.5,25.14017
299624843.75,25.34885
299636875.0,25.70175
299648906.25,26.22443
299660937.5,26.93275
299672968.75,27.81247
299685000.0,28.92971
299697031.25,30.06666
299709062.5,30.90253
299721093.75,31.71625
299733125.0,32.34103
299745156.25,32.74088
299757187.5,32.7166
299769218.75,32.27612
299781250.0,31.70843
299793281.25,31.10236
299805312.5,30.36906
299817343.75,29.56046
299829375.0,28.79606
299841406.25,28.28162
299853437.5,27.74353
299865468.75,27.19447
299877500.0,26.66588
299889531.25,26.20859
299901562.5,26.14899
299913593.75,26.66489
299925625.0,27.43875
299937656.25,28.60245
299949687.5,30.05617
299961718.75,31.20193
299973750.0,31.97729
299985781.25,32.38464
299997812.5,32.42786
300009843.75,32.10774
300021875.0,31.65291
300033906.25,31.0368
300045937.5,30.23781
300057968.75,29.32979
300070000.0,28.39328
300082031.25,27.49653
300094062.5,26.67055
300106093.75,26.41112
300118125.0,26.66461
300130156.25,27.03275
300142187.5,27.44339
300154218.75,27.86259
300166250.0,28.27965
300178281.25,28.69026
300190312.5,29.08284
300202343.75,29.58925
300214375.0,30.89985
300226406.25,31.812
300238437.5,32.3322
300250468.75,32.74424
300262500.0,32.7316
300274531.25,32.30161
300286562.5,31.47154
300298593.75,30.26347
300310625.0,29.27669
300322656.25,28.20264
300334687.5,27.44147
300346718.75,27.02044
300358750.0,26.7037
300370781.25,26.83353
300382812.5,27.1579
300394843.75,27.44836
300406875.0,27.74807
300418906.25,28.08063
300430937.5,28.44493
300442968.75,28.81555
300455000.0,29.14879
300467031.25,29.83038
300479062.5,30.43022
300491093.75,30.74108
300503125.0,30.73984
300515156.25,30.90782
300527187.5,31.25679
300539218.75,31.2386
300551250.0,30.86867
300563281.25,30.14952
300575312.5,29.07004
300587343.75,27.60805
300599375.0,25.74693
300611406.25,25.09641
300623437.5,25.39776
300635468.75,25.61208
300647500.0,25.73546
300659531.25,25.77555
300671562.5,26.73882
300683593.75,27.65875
300695625.0,28.32998
300707656.25,28.73669
300719687.5,29.26998
300731718.75,29.70831
300743750.0,29.78207
300755781.25,29.93534
300767812.5,29.92
300779843.75,29.68599
300791875.0,29.24357
300803906.25,28.61114
300815937.5,27.82005
300827968.75,26.92386
300840000.0,26.76226
300852031.25,26.73453
300864062.5,26.71342
300876093.75,26.68463
300888125.0,26.63603
300900156.25,26.55838
300912187.5,26.44362
300924218.75,26.28248
300936250.0,26.06176
300948281.25,25.76269
300960312.5,25.97758
300972343.75,26.15388
300984375.0,26.18898
300996406.25,26.06006
301008437.5,25.76974
301020468.75,25.42632
301032500.0,25.70618
301044531.25,26.23193
301056562.5,26.67516
301068593.75,26.94987
301080625.0,27.00946
301092656.25,26.83717
301104687.5,26.43611
301116718.75,26.05831
301128750.0,26.28213
301140781.25,26.28958
301152812.5,26.168
301164843.75,26.24586
301176875.0,26.24258
301188906.25,26.35677
301200937.5,26.78486
301212968.75,27.00952
301225000.0,27.01467
301237031.25,26.7904
301249062.5,26.33138
301261093.75,26.40636
301273125.0,26.25503
301285156.25,26.02551
301297187.5,26.30351
301309218.75,26.45641
301321250.0,26.44984
301333281.25,26.30403
301345312.5,26.0469
301357343.75,26.00567
301369375.0,25.93079
301381406.25,25.66425
301393437.5,25.88061
301405468.75,26.410841
301417500.0,26.92179
301429531.25,27.39977
301441562.5,27.83989
301453593.75,28.23622
301465625.0,28.57624
301477656.25,28.83968
301489687.5,29.00122
301501718.75,29.0353
301513750.0,28.92063
301525781.25,28.6439
301537812.5,28.20153
301549843.75,27.59994
301561875.0,27.72743
301573906.25,27.81272
301585937.5,27.7582
301597968.75,28.08965
301610000.0,28.48088
301622031.25,28.81033
301634062.5,29.05742
301646093.75,29.21015
301658125.0,29.26418
301670156.25,29.22034
301682187.5,29.08208
301694218.75,29.3726
301706250.0,29.84754
301718281.25,30.17245
301730312.5,30.30927
301742343.75,30.23422
301754375.0,29.93355
301766406.25,29.40128
301778437.5,28.63975
301790468.75,27.95029
301802500.0,27.90015
301814531.25,27.70404
301826562.5,28.03851
301838593.75,28.30778
301850625.0,28.4265
301862656.25,28.36517
301874687.5,28.09063
301886718.75,27.56221
301898750.0,26.93171
301910781.25,26.34717
301922812.5,26.35441
301934843.75,26.64465
301946875.0,27.02175
301958906.25,27.2775
301970937.5,27.39555
301982968.75,27.36513
301995000.0,27.32127
302007031.25,27.26514
302019062.5,27.65429
302031093.75,27.99245
302043125.0,28.20547
302055156.25,28.31589
302067187.5,28.35584
302079218.75,28.36139
302091250.0,28.36742
302103281.25,28.40228
302115312.5,28.48222
302127343.75,28.60736
302139375.0,28.76131
302151406.25,28.91617
302163437.5,29.04062
302175468.75,29.10838
302187500.0,29.1041
302199531.25,29.02588
302211562.5,29.01668
302223593.75,29.07875
302235625.0,29.07095
302247656.25,28.98971
302259687.5,28.83909
302271718.75,28.62868
302283750.0,28.3698
302295781.25,28.07214
302307812.5,27.74377
302319843.75,27.39497
302331875.0,27.24938
302343906.25,27.31023
302355937.5,27.30325
302367968.75,27.14111
302380000.0,26.82083
302392031.25,26.39892
302404062.5,26.47406
302416093.75,26.49101
302428125.0,26.39073
302440156.25,26.73077
302452187.5,27.0629
302464218.75,27.36245
302476250.0,27.64139
302488281.25,27.98268
302500312.5,28.10606
302512343.75,27.95096
302524375.0,27.5305
302536406.25,27.34379
302548437.5,27.34407
302560468.75,27.40654
302572500.0,27.48635
302584531.25,27.52767
302596562.5,27.4869
302608593.75,27.34261
302620625.0,27.0965
302632656.25,26.77134
302644687.5,26.8636
302656718.75,26.81158
302668750.0,26.96105
302680781.25,27.09029
302692812.5,27.12598
302704843.75,27.08097
302716875.0,26.9699
302728906.25,26.80864
302740937.5,26.61577
302752968.75,26.41502
302765000.0,26.280201
302777031.25,26.16669
302789062.5,26.03705
302801093.75,26.0305
302813125.0,26.05831
302825156.25,26.08141
302837187.5,26.22047
302849218.75,26.44961
302861250.0,26.59235
302873281.25,26.65455
302885312.5,26.64227
302897343.75,26.63026
302909375.0,26.84624
302921406.25,26.95785
302933437.5,26.97146
302945468.75,26.89419
302957500.0,26.9688
302969531.25,27.01569
302981562.5,26.93018
302993593.75,26.736311
303005625.0,26.83971
